iso_code,ano,consumo,fonte_energia_id,fonte_energia
ARG,2010,5.923,1,Biofuel
ARG,2011,8.673,1,Biofuel
ARG,2012,10.397,1,Biofuel
ARG,2013,11.902,1,Biofuel
ARG,2014,13.891,1,Biofuel
ARG,2015,15.131,1,Biofuel
ARG,2016,16.037,1,Biofuel
ARG,2017,18.428,1,Biofuel
ARG,2018,17.594,1,Biofuel
ARG,2019,17.97,1,Biofuel
ARG,2020,9.646,1,Biofuel
ARG,2021,10.42,1,Biofuel
ARG,2022,14.0,1,Biofuel
ARG,2023,12.773,1,Biofuel
AUS,1990,0.0,1,Biofuel
AUS,1991,0.0,1,Biofuel
AUS,1992,0.0,1,Biofuel
AUS,1993,0.0,1,Biofuel
AUS,1994,0.0,1,Biofuel
AUS,1995,0.0,1,Biofuel
AUS,1996,0.0,1,Biofuel
AUS,1997,0.0,1,Biofuel
AUS,1998,0.0,1,Biofuel
AUS,1999,0.0,1,Biofuel
AUS,2000,0.0,1,Biofuel
AUS,2001,0.0,1,Biofuel
AUS,2002,0.0,1,Biofuel
AUS,2003,0.0,1,Biofuel
AUS,2004,0.0,1,Biofuel
AUS,2005,0.234,1,Biofuel
AUS,2006,0.759,1,Biofuel
AUS,2007,0.966,1,Biofuel
AUS,2008,1.279,1,Biofuel
AUS,2009,1.773,1,Biofuel
AUS,2010,2.577,1,Biofuel
AUS,2011,3.068,1,Biofuel
AUS,2012,2.982,1,Biofuel
AUS,2013,2.921,1,Biofuel
AUS,2014,3.003,1,Biofuel
AUS,2015,2.387,1,Biofuel
AUS,2016,1.856,1,Biofuel
AUS,2017,1.834,1,Biofuel
AUS,2018,1.655,1,Biofuel
AUS,2019,1.514,1,Biofuel
AUS,2020,1.203,1,Biofuel
AUS,2021,1.239,1,Biofuel
AUS,2022,1.35,1,Biofuel
AUS,2023,1.293,1,Biofuel
AUT,1990,0.0,1,Biofuel
AUT,1991,0.0,1,Biofuel
AUT,1992,0.0,1,Biofuel
AUT,1993,0.0,1,Biofuel
AUT,1994,0.0,1,Biofuel
AUT,1995,0.0,1,Biofuel
AUT,1996,0.0,1,Biofuel
AUT,1997,0.0,1,Biofuel
AUT,1998,0.0,1,Biofuel
AUT,1999,0.0,1,Biofuel
AUT,2000,0.0,1,Biofuel
AUT,2001,0.0,1,Biofuel
AUT,2002,0.0,1,Biofuel
AUT,2003,0.0,1,Biofuel
AUT,2004,0.0,1,Biofuel
AUT,2005,0.722,1,Biofuel
AUT,2006,2.893,1,Biofuel
AUT,2007,3.444,1,Biofuel
AUT,2008,3.866,1,Biofuel
AUT,2009,4.914,1,Biofuel
AUT,2010,5.188,1,Biofuel
AUT,2011,5.106,1,Biofuel
AUT,2012,5.319,1,Biofuel
AUT,2013,5.218,1,Biofuel
AUT,2014,5.157,1,Biofuel
AUT,2015,5.353,1,Biofuel
AUT,2016,5.366,1,Biofuel
AUT,2017,5.352,1,Biofuel
AUT,2018,5.171,1,Biofuel
AUT,2019,5.167,1,Biofuel
AUT,2020,4.622,1,Biofuel
AUT,2021,4.847,1,Biofuel
AUT,2022,4.605,1,Biofuel
AUT,2023,4.455,1,Biofuel
BLR,1995,0.0,1,Biofuel
BLR,1996,0.0,1,Biofuel
BLR,1997,0.0,1,Biofuel
BLR,1998,0.0,1,Biofuel
BLR,1999,0.0,1,Biofuel
BLR,2000,0.0,1,Biofuel
BLR,2001,0.0,1,Biofuel
BLR,2002,0.0,1,Biofuel
BLR,2003,0.0,1,Biofuel
BLR,2004,0.0,1,Biofuel
BLR,2005,0.0,1,Biofuel
BLR,2006,0.0,1,Biofuel
BLR,2007,0.0,1,Biofuel
BLR,2008,0.082,1,Biofuel
BLR,2009,0.236,1,Biofuel
BLR,2010,0.391,1,Biofuel
BLR,2011,0.319,1,Biofuel
BLR,2012,0.339,1,Biofuel
BLR,2013,0.267,1,Biofuel
BLR,2014,0.288,1,Biofuel
BLR,2015,0.226,1,Biofuel
BLR,2016,0.206,1,Biofuel
BLR,2017,0.206,1,Biofuel
BLR,2018,0.144,1,Biofuel
BLR,2019,0.164,1,Biofuel
BLR,2020,0.0,1,Biofuel
BLR,2021,0.0,1,Biofuel
BLR,2022,0.0,1,Biofuel
BLR,2023,0.0,1,Biofuel
BEL,1990,0.0,1,Biofuel
BEL,1991,0.0,1,Biofuel
BEL,1992,0.0,1,Biofuel
BEL,1993,0.0,1,Biofuel
BEL,1994,0.0,1,Biofuel
BEL,1995,0.0,1,Biofuel
BEL,1996,0.0,1,Biofuel
BEL,1997,0.0,1,Biofuel
BEL,1998,0.0,1,Biofuel
BEL,1999,0.0,1,Biofuel
BEL,2000,0.0,1,Biofuel
BEL,2001,0.0,1,Biofuel
BEL,2002,0.0,1,Biofuel
BEL,2003,0.0,1,Biofuel
BEL,2004,0.0,1,Biofuel
BEL,2005,0.0,1,Biofuel
BEL,2006,0.0,1,Biofuel
BEL,2007,0.0,1,Biofuel
BEL,2008,0.0,1,Biofuel
BEL,2009,1.525,1,Biofuel
BEL,2010,4.137,1,Biofuel
BEL,2011,4.091,1,Biofuel
BEL,2012,4.041,1,Biofuel
BEL,2013,3.998,1,Biofuel
BEL,2014,4.801,1,Biofuel
BEL,2015,3.0,1,Biofuel
BEL,2016,5.053,1,Biofuel
BEL,2017,5.454,1,Biofuel
BEL,2018,5.402,1,Biofuel
BEL,2019,5.42,1,Biofuel
BEL,2020,7.523,1,Biofuel
BEL,2021,8.307,1,Biofuel
BEL,2022,8.617,1,Biofuel
BEL,2023,8.546,1,Biofuel
BRA,1970,3.605,1,Biofuel
BRA,1971,3.49,1,Biofuel
BRA,1972,4.304,1,Biofuel
BRA,1973,3.583,1,Biofuel
BRA,1974,3.347,1,Biofuel
BRA,1975,3.214,1,Biofuel
BRA,1976,2.949,1,Biofuel
BRA,1977,6.43,1,Biofuel
BRA,1978,11.558,1,Biofuel
BRA,1979,15.896,1,Biofuel
BRA,1980,19.461,1,Biofuel
BRA,1981,17.818,1,Biofuel
BRA,1982,24.806,1,Biofuel
BRA,1983,35.638,1,Biofuel
BRA,1984,44.14,1,Biofuel
BRA,1985,54.092,1,Biofuel
BRA,1986,69.462,1,Biofuel
BRA,1987,70.325,1,Biofuel
BRA,1988,74.058,1,Biofuel
BRA,1989,80.062,1,Biofuel
BRA,1990,73.802,1,Biofuel
BRA,1991,75.068,1,Biofuel
BRA,1992,73.601,1,Biofuel
BRA,1993,77.747,1,Biofuel
BRA,1994,83.522,1,Biofuel
BRA,1995,87.004,1,Biofuel
BRA,1996,89.891,1,Biofuel
BRA,1997,86.482,1,Biofuel
BRA,1998,85.937,1,Biofuel
BRA,1999,86.176,1,Biofuel
BRA,2000,75.091,1,Biofuel
BRA,2001,70.39,1,Biofuel
BRA,2002,76.281,1,Biofuel
BRA,2003,72.719,1,Biofuel
BRA,2004,80.952,1,Biofuel
BRA,2005,85.189,1,Biofuel
BRA,2006,81.881,1,Biofuel
BRA,2007,108.08,1,Biofuel
BRA,2008,148.092,1,Biofuel
BRA,2009,160.771,1,Biofuel
BRA,2010,169.538,1,Biofuel
BRA,2011,154.75,1,Biofuel
BRA,2012,147.741,1,Biofuel
BRA,2013,172.715,1,Biofuel
BRA,2014,189.43,1,Biofuel
BRA,2015,221.571,1,Biofuel
BRA,2016,201.629,1,Biofuel
BRA,2017,206.01,1,Biofuel
BRA,2018,238.946,1,Biofuel
BRA,2019,264.483,1,Biofuel
BRA,2020,246.243,1,Biofuel
BRA,2021,243.486,1,Biofuel
BRA,2022,241.951,1,Biofuel
BRA,2023,266.07,1,Biofuel
BGR,1990,0.0,1,Biofuel
BGR,1991,0.0,1,Biofuel
BGR,1992,0.0,1,Biofuel
BGR,1993,0.0,1,Biofuel
BGR,1994,0.0,1,Biofuel
BGR,1995,0.0,1,Biofuel
BGR,1996,0.0,1,Biofuel
BGR,1997,0.0,1,Biofuel
BGR,1998,0.0,1,Biofuel
BGR,1999,0.0,1,Biofuel
BGR,2000,0.0,1,Biofuel
BGR,2001,0.0,1,Biofuel
BGR,2002,0.0,1,Biofuel
BGR,2003,0.0,1,Biofuel
BGR,2004,0.0,1,Biofuel
BGR,2005,0.0,1,Biofuel
BGR,2006,0.0,1,Biofuel
BGR,2007,0.0,1,Biofuel
BGR,2008,0.021,1,Biofuel
BGR,2009,0.062,1,Biofuel
BGR,2010,0.185,1,Biofuel
BGR,2011,0.195,1,Biofuel
BGR,2012,0.976,1,Biofuel
BGR,2013,1.268,1,Biofuel
BGR,2014,1.261,1,Biofuel
BGR,2015,1.667,1,Biofuel
BGR,2016,1.86,1,Biofuel
BGR,2017,1.894,1,Biofuel
BGR,2018,1.869,1,Biofuel
BGR,2019,2.05,1,Biofuel
BGR,2020,1.973,1,Biofuel
BGR,2021,1.97,1,Biofuel
BGR,2022,2.162,1,Biofuel
BGR,2023,2.729,1,Biofuel
CAN,1995,0.0,1,Biofuel
CAN,1996,0.0,1,Biofuel
CAN,1997,0.0,1,Biofuel
CAN,1998,1.235,1,Biofuel
CAN,1999,1.441,1,Biofuel
CAN,2000,1.548,1,Biofuel
CAN,2001,1.544,1,Biofuel
CAN,2002,1.544,1,Biofuel
CAN,2003,1.681,1,Biofuel
CAN,2004,1.686,1,Biofuel
CAN,2005,1.99,1,Biofuel
CAN,2006,2.008,1,Biofuel
CAN,2007,7.727,1,Biofuel
CAN,2008,9.289,1,Biofuel
CAN,2009,8.931,1,Biofuel
CAN,2010,10.408,1,Biofuel
CAN,2011,16.786,1,Biofuel
CAN,2012,21.906,1,Biofuel
CAN,2013,21.473,1,Biofuel
CAN,2014,22.155,1,Biofuel
CAN,2015,20.805,1,Biofuel
CAN,2016,20.059,1,Biofuel
CAN,2017,23.655,1,Biofuel
CAN,2018,24.433,1,Biofuel
CAN,2019,24.755,1,Biofuel
CAN,2020,22.951,1,Biofuel
CAN,2021,24.504,1,Biofuel
CAN,2022,29.385,1,Biofuel
CAN,2023,33.713,1,Biofuel
CHN,2000,0.0,1,Biofuel
CHN,2001,0.0,1,Biofuel
CHN,2002,1.715,1,Biofuel
CHN,2003,4.735,1,Biofuel
CHN,2004,5.97,1,Biofuel
CHN,2005,8.375,1,Biofuel
CHN,2006,12.068,1,Biofuel
CHN,2007,13.346,1,Biofuel
CHN,2008,18.179,1,Biofuel
CHN,2009,19.889,1,Biofuel
CHN,2010,19.797,1,Biofuel
CHN,2011,21.901,1,Biofuel
CHN,2012,25.797,1,Biofuel
CHN,2013,35.384,1,Biofuel
CHN,2014,36.955,1,Biofuel
CHN,2015,27.299,1,Biofuel
CHN,2016,27.815,1,Biofuel
CHN,2017,25.936,1,Biofuel
CHN,2018,33.669,1,Biofuel
CHN,2019,36.053,1,Biofuel
CHN,2020,27.493,1,Biofuel
CHN,2021,28.61,1,Biofuel
CHN,2022,29.183,1,Biofuel
CHN,2023,30.818,1,Biofuel
COL,1975,0.0,1,Biofuel
COL,1976,0.0,1,Biofuel
COL,1977,0.0,1,Biofuel
COL,1978,0.0,1,Biofuel
COL,1979,0.0,1,Biofuel
COL,1980,0.0,1,Biofuel
COL,1981,0.0,1,Biofuel
COL,1982,0.0,1,Biofuel
COL,1983,0.0,1,Biofuel
COL,1984,0.0,1,Biofuel
COL,1985,0.0,1,Biofuel
COL,1986,0.0,1,Biofuel
COL,1987,0.0,1,Biofuel
COL,1988,0.0,1,Biofuel
COL,1989,0.0,1,Biofuel
COL,1990,0.0,1,Biofuel
COL,1991,0.0,1,Biofuel
COL,1992,0.0,1,Biofuel
COL,1993,0.0,1,Biofuel
COL,1994,0.0,1,Biofuel
COL,1995,0.0,1,Biofuel
COL,1996,0.0,1,Biofuel
COL,1997,0.0,1,Biofuel
COL,1998,0.0,1,Biofuel
COL,1999,0.0,1,Biofuel
COL,2000,0.0,1,Biofuel
COL,2001,0.0,1,Biofuel
COL,2002,0.0,1,Biofuel
COL,2003,0.0,1,Biofuel
COL,2004,0.0,1,Biofuel
COL,2005,0.162,1,Biofuel
COL,2006,1.552,1,Biofuel
COL,2007,1.674,1,Biofuel
COL,2008,1.698,1,Biofuel
COL,2009,3.704,1,Biofuel
COL,2010,5.242,1,Biofuel
COL,2011,6.765,1,Biofuel
COL,2012,7.278,1,Biofuel
COL,2013,7.607,1,Biofuel
COL,2014,7.893,1,Biofuel
COL,2015,7.984,1,Biofuel
COL,2016,7.883,1,Biofuel
COL,2017,7.571,1,Biofuel
COL,2018,9.209,1,Biofuel
COL,2019,9.619,1,Biofuel
COL,2020,8.284,1,Biofuel
COL,2021,9.271,1,Biofuel
COL,2022,10.146,1,Biofuel
COL,2023,12.23,1,Biofuel
HRV,2007,0.031,1,Biofuel
HRV,2008,0.041,1,Biofuel
HRV,2009,0.091,1,Biofuel
HRV,2010,0.0,1,Biofuel
HRV,2011,0.04,1,Biofuel
HRV,2012,0.329,1,Biofuel
HRV,2013,0.366,1,Biofuel
HRV,2014,0.343,1,Biofuel
HRV,2015,0.281,1,Biofuel
HRV,2016,0.012,1,Biofuel
HRV,2017,0.006,1,Biofuel
HRV,2018,0.315,1,Biofuel
HRV,2019,0.728,1,Biofuel
HRV,2020,0.763,1,Biofuel
HRV,2021,1.063,1,Biofuel
HRV,2022,0.247,1,Biofuel
HRV,2023,0.249,1,Biofuel
CYP,2007,0.01,1,Biofuel
CYP,2008,0.164,1,Biofuel
CYP,2009,0.175,1,Biofuel
CYP,2010,0.164,1,Biofuel
CYP,2011,0.185,1,Biofuel
CYP,2012,0.185,1,Biofuel
CYP,2013,0.175,1,Biofuel
CYP,2014,0.113,1,Biofuel
CYP,2015,0.113,1,Biofuel
CYP,2016,0.103,1,Biofuel
CYP,2017,0.1,1,Biofuel
CYP,2018,0.104,1,Biofuel
CYP,2019,0.125,1,Biofuel
CYP,2020,0.288,1,Biofuel
CYP,2021,0.248,1,Biofuel
CYP,2022,0.239,1,Biofuel
CYP,2023,0.244,1,Biofuel
CZE,1990,0.0,1,Biofuel
CZE,1991,0.0,1,Biofuel
CZE,1992,0.02,1,Biofuel
CZE,1993,0.043,1,Biofuel
CZE,1994,0.081,1,Biofuel
CZE,1995,0.184,1,Biofuel
CZE,1996,0.255,1,Biofuel
CZE,1997,0.375,1,Biofuel
CZE,1998,0.408,1,Biofuel
CZE,1999,0.511,1,Biofuel
CZE,2000,0.696,1,Biofuel
CZE,2001,0.525,1,Biofuel
CZE,2002,0.732,1,Biofuel
CZE,2003,0.704,1,Biofuel
CZE,2004,0.36,1,Biofuel
CZE,2005,0.031,1,Biofuel
CZE,2006,0.21,1,Biofuel
CZE,2007,0.216,1,Biofuel
CZE,2008,1.276,1,Biofuel
CZE,2009,2.27,1,Biofuel
CZE,2010,2.715,1,Biofuel
CZE,2011,3.485,1,Biofuel
CZE,2012,3.197,1,Biofuel
CZE,2013,3.218,1,Biofuel
CZE,2014,3.678,1,Biofuel
CZE,2015,3.443,1,Biofuel
CZE,2016,3.498,1,Biofuel
CZE,2017,3.645,1,Biofuel
CZE,2018,3.585,1,Biofuel
CZE,2019,3.953,1,Biofuel
CZE,2020,4.326,1,Biofuel
CZE,2021,4.196,1,Biofuel
CZE,2022,3.967,1,Biofuel
CZE,2023,3.719,1,Biofuel
DNK,2006,0.045,1,Biofuel
DNK,2007,0.067,1,Biofuel
DNK,2008,0.07,1,Biofuel
DNK,2009,0.111,1,Biofuel
DNK,2010,0.322,1,Biofuel
DNK,2011,1.499,1,Biofuel
DNK,2012,2.475,1,Biofuel
DNK,2013,2.494,1,Biofuel
DNK,2014,2.593,1,Biofuel
DNK,2015,2.571,1,Biofuel
DNK,2016,2.589,1,Biofuel
DNK,2017,2.62,1,Biofuel
DNK,2018,2.591,1,Biofuel
DNK,2019,2.728,1,Biofuel
DNK,2020,2.963,1,Biofuel
DNK,2021,3.024,1,Biofuel
DNK,2022,2.764,1,Biofuel
DNK,2023,2.745,1,Biofuel
ECU,2010,0.03,1,Biofuel
ECU,2011,0.023,1,Biofuel
ECU,2012,0.031,1,Biofuel
ECU,2013,0.031,1,Biofuel
ECU,2014,0.054,1,Biofuel
ECU,2015,0.093,1,Biofuel
ECU,2016,0.132,1,Biofuel
ECU,2017,0.234,1,Biofuel
ECU,2018,0.206,1,Biofuel
ECU,2019,0.269,1,Biofuel
ECU,2020,0.136,1,Biofuel
ECU,2021,0.221,1,Biofuel
ECU,2022,0.24,1,Biofuel
ECU,2023,0.264,1,Biofuel
EST,1990,0.0,1,Biofuel
EST,1991,0.0,1,Biofuel
EST,1992,0.0,1,Biofuel
EST,1993,0.0,1,Biofuel
EST,1994,0.0,1,Biofuel
EST,1995,0.0,1,Biofuel
EST,1996,0.0,1,Biofuel
EST,1997,0.0,1,Biofuel
EST,1998,0.0,1,Biofuel
EST,1999,0.0,1,Biofuel
EST,2000,0.0,1,Biofuel
EST,2001,0.0,1,Biofuel
EST,2002,0.0,1,Biofuel
EST,2003,0.0,1,Biofuel
EST,2004,0.0,1,Biofuel
EST,2005,0.002,1,Biofuel
EST,2006,0.013,1,Biofuel
EST,2007,0.006,1,Biofuel
EST,2008,0.047,1,Biofuel
EST,2009,0.02,1,Biofuel
EST,2010,0.089,1,Biofuel
EST,2011,0.052,1,Biofuel
EST,2012,0.045,1,Biofuel
EST,2013,0.037,1,Biofuel
EST,2014,0.06,1,Biofuel
EST,2015,0.03,1,Biofuel
EST,2016,0.022,1,Biofuel
EST,2017,0.029,1,Biofuel
EST,2018,0.199,1,Biofuel
EST,2019,0.301,1,Biofuel
EST,2020,0.422,1,Biofuel
EST,2021,0.482,1,Biofuel
EST,2022,0.277,1,Biofuel
EST,2023,0.3,1,Biofuel
FIN,1990,0.0,1,Biofuel
FIN,1991,0.0,1,Biofuel
FIN,1992,0.0,1,Biofuel
FIN,1993,0.0,1,Biofuel
FIN,1994,0.0,1,Biofuel
FIN,1995,0.0,1,Biofuel
FIN,1996,0.0,1,Biofuel
FIN,1997,0.0,1,Biofuel
FIN,1998,0.0,1,Biofuel
FIN,1999,0.0,1,Biofuel
FIN,2000,0.0,1,Biofuel
FIN,2001,0.0,1,Biofuel
FIN,2002,0.007,1,Biofuel
FIN,2003,0.045,1,Biofuel
FIN,2004,0.052,1,Biofuel
FIN,2005,0.0,1,Biofuel
FIN,2006,0.007,1,Biofuel
FIN,2007,0.015,1,Biofuel
FIN,2008,0.857,1,Biofuel
FIN,2009,1.447,1,Biofuel
FIN,2010,1.443,1,Biofuel
FIN,2011,2.147,1,Biofuel
FIN,2012,2.122,1,Biofuel
FIN,2013,2.356,1,Biofuel
FIN,2014,5.045,1,Biofuel
FIN,2015,5.042,1,Biofuel
FIN,2016,1.831,1,Biofuel
FIN,2017,4.036,1,Biofuel
FIN,2018,3.842,1,Biofuel
FIN,2019,4.452,1,Biofuel
FIN,2020,4.124,1,Biofuel
FIN,2021,7.263,1,Biofuel
FIN,2022,6.17,1,Biofuel
FIN,2023,4.11,1,Biofuel
FRA,1992,0.072,1,Biofuel
FRA,1993,0.362,1,Biofuel
FRA,1994,1.094,1,Biofuel
FRA,1995,1.738,1,Biofuel
FRA,1996,2.605,1,Biofuel
FRA,1997,3.407,1,Biofuel
FRA,1998,2.925,1,Biofuel
FRA,1999,3.053,1,Biofuel
FRA,2000,3.65,1,Biofuel
FRA,2001,3.7,1,Biofuel
FRA,2002,3.88,1,Biofuel
FRA,2003,3.565,1,Biofuel
FRA,2004,3.888,1,Biofuel
FRA,2005,6.583,1,Biofuel
FRA,2006,7.973,1,Biofuel
FRA,2007,16.065,1,Biofuel
FRA,2008,26.069,1,Biofuel
FRA,2009,27.892,1,Biofuel
FRA,2010,27.335,1,Biofuel
FRA,2011,27.001,1,Biofuel
FRA,2012,29.559,1,Biofuel
FRA,2013,30.107,1,Biofuel
FRA,2014,32.465,1,Biofuel
FRA,2015,32.748,1,Biofuel
FRA,2016,32.946,1,Biofuel
FRA,2017,33.204,1,Biofuel
FRA,2018,32.826,1,Biofuel
FRA,2019,34.182,1,Biofuel
FRA,2020,30.8,1,Biofuel
FRA,2021,34.84,1,Biofuel
FRA,2022,40.186,1,Biofuel
FRA,2023,38.803,1,Biofuel
DEU,1992,0.051,1,Biofuel
DEU,1993,0.051,1,Biofuel
DEU,1994,0.288,1,Biofuel
DEU,1995,0.359,1,Biofuel
DEU,1996,0.565,1,Biofuel
DEU,1997,0.924,1,Biofuel
DEU,1998,1.026,1,Biofuel
DEU,1999,1.336,1,Biofuel
DEU,2000,2.569,1,Biofuel
DEU,2001,3.597,1,Biofuel
DEU,2002,5.652,1,Biofuel
DEU,2003,8.099,1,Biofuel
DEU,2004,10.795,1,Biofuel
DEU,2005,19.94,1,Biofuel
DEU,2006,31.799,1,Biofuel
DEU,2007,36.146,1,Biofuel
DEU,2008,31.715,1,Biofuel
DEU,2009,31.513,1,Biofuel
DEU,2010,31.542,1,Biofuel
DEU,2011,32.848,1,Biofuel
DEU,2012,34.993,1,Biofuel
DEU,2013,31.312,1,Biofuel
DEU,2014,32.831,1,Biofuel
DEU,2015,30.778,1,Biofuel
DEU,2016,30.851,1,Biofuel
DEU,2017,31.384,1,Biofuel
DEU,2018,32.718,1,Biofuel
DEU,2019,32.16,1,Biofuel
DEU,2020,39.271,1,Biofuel
DEU,2021,34.888,1,Biofuel
DEU,2022,34.941,1,Biofuel
DEU,2023,36.176,1,Biofuel
GRC,1990,0.0,1,Biofuel
GRC,1991,0.0,1,Biofuel
GRC,1992,0.0,1,Biofuel
GRC,1993,0.0,1,Biofuel
GRC,1994,0.0,1,Biofuel
GRC,1995,0.0,1,Biofuel
GRC,1996,0.0,1,Biofuel
GRC,1997,0.0,1,Biofuel
GRC,1998,0.0,1,Biofuel
GRC,1999,0.0,1,Biofuel
GRC,2000,0.0,1,Biofuel
GRC,2001,0.0,1,Biofuel
GRC,2002,0.0,1,Biofuel
GRC,2003,0.0,1,Biofuel
GRC,2004,0.0,1,Biofuel
GRC,2005,0.0,1,Biofuel
GRC,2006,0.524,1,Biofuel
GRC,2007,0.966,1,Biofuel
GRC,2008,0.781,1,Biofuel
GRC,2009,0.884,1,Biofuel
GRC,2010,1.449,1,Biofuel
GRC,2011,1.202,1,Biofuel
GRC,2012,1.449,1,Biofuel
GRC,2013,1.616,1,Biofuel
GRC,2014,1.758,1,Biofuel
GRC,2015,1.85,1,Biofuel
GRC,2016,1.932,1,Biofuel
GRC,2017,1.941,1,Biofuel
GRC,2018,1.956,1,Biofuel
GRC,2019,2.257,1,Biofuel
GRC,2020,2.389,1,Biofuel
GRC,2021,2.587,1,Biofuel
GRC,2022,2.885,1,Biofuel
GRC,2023,2.873,1,Biofuel
HKG,2010,0.043,1,Biofuel
HKG,2011,0.306,1,Biofuel
HKG,2012,0.053,1,Biofuel
HKG,2013,0.399,1,Biofuel
HKG,2014,0.334,1,Biofuel
HKG,2015,0.478,1,Biofuel
HKG,2016,0.474,1,Biofuel
HKG,2017,0.531,1,Biofuel
HKG,2018,0.645,1,Biofuel
HKG,2019,0.597,1,Biofuel
HKG,2020,0.704,1,Biofuel
HKG,2021,0.855,1,Biofuel
HKG,2022,1.104,1,Biofuel
HKG,2023,1.339,1,Biofuel
HUN,1990,0.0,1,Biofuel
HUN,1991,0.0,1,Biofuel
HUN,1992,0.0,1,Biofuel
HUN,1993,0.0,1,Biofuel
HUN,1994,0.0,1,Biofuel
HUN,1995,0.0,1,Biofuel
HUN,1996,0.0,1,Biofuel
HUN,1997,0.0,1,Biofuel
HUN,1998,0.0,1,Biofuel
HUN,1999,0.0,1,Biofuel
HUN,2000,0.0,1,Biofuel
HUN,2001,0.0,1,Biofuel
HUN,2002,0.0,1,Biofuel
HUN,2003,0.0,1,Biofuel
HUN,2004,0.0,1,Biofuel
HUN,2005,0.03,1,Biofuel
HUN,2006,0.127,1,Biofuel
HUN,2007,0.333,1,Biofuel
HUN,2008,1.9,1,Biofuel
HUN,2009,1.951,1,Biofuel
HUN,2010,2.019,1,Biofuel
HUN,2011,1.843,1,Biofuel
HUN,2012,1.788,1,Biofuel
HUN,2013,1.578,1,Biofuel
HUN,2014,2.177,1,Biofuel
HUN,2015,2.02,1,Biofuel
HUN,2016,2.158,1,Biofuel
HUN,2017,1.895,1,Biofuel
HUN,2018,2.23,1,Biofuel
HUN,2019,2.335,1,Biofuel
HUN,2020,3.223,1,Biofuel
HUN,2021,3.291,1,Biofuel
HUN,2022,3.513,1,Biofuel
HUN,2023,3.717,1,Biofuel
ISL,2003,0.0,1,Biofuel
ISL,2004,0.0,1,Biofuel
ISL,2005,0.0,1,Biofuel
ISL,2006,0.0,1,Biofuel
ISL,2007,0.0,1,Biofuel
ISL,2008,0.0,1,Biofuel
ISL,2009,0.0,1,Biofuel
ISL,2010,0.0,1,Biofuel
ISL,2011,0.001,1,Biofuel
ISL,2012,0.002,1,Biofuel
ISL,2013,0.025,1,Biofuel
ISL,2014,0.047,1,Biofuel
ISL,2015,0.138,1,Biofuel
ISL,2016,0.154,1,Biofuel
ISL,2017,0.169,1,Biofuel
ISL,2018,0.203,1,Biofuel
ISL,2019,0.2,1,Biofuel
ISL,2020,0.217,1,Biofuel
ISL,2021,0.314,1,Biofuel
ISL,2022,0.197,1,Biofuel
ISL,2023,0.202,1,Biofuel
IND,1999,0.0,1,Biofuel
IND,2000,0.614,1,Biofuel
IND,2001,0.947,1,Biofuel
IND,2002,1.001,1,Biofuel
IND,2003,1.05,1,Biofuel
IND,2004,1.109,1,Biofuel
IND,2005,1.169,1,Biofuel
IND,2006,1.182,1,Biofuel
IND,2007,1.182,1,Biofuel
IND,2008,1.655,1,Biofuel
IND,2009,0.866,1,Biofuel
IND,2010,1.493,1,Biofuel
IND,2011,3.191,1,Biofuel
IND,2012,2.946,1,Biofuel
IND,2013,3.429,1,Biofuel
IND,2014,2.993,1,Biofuel
IND,2015,3.592,1,Biofuel
IND,2016,7.59,1,Biofuel
IND,2017,5.467,1,Biofuel
IND,2018,10.544,1,Biofuel
IND,2019,12.996,1,Biofuel
IND,2020,12.182,1,Biofuel
IND,2021,19.677,1,Biofuel
IND,2022,28.016,1,Biofuel
IND,2023,34.337,1,Biofuel
IDN,2000,0.0,1,Biofuel
IDN,2001,0.0,1,Biofuel
IDN,2002,0.0,1,Biofuel
IDN,2003,0.0,1,Biofuel
IDN,2004,0.0,1,Biofuel
IDN,2005,0.021,1,Biofuel
IDN,2006,0.046,1,Biofuel
IDN,2007,0.205,1,Biofuel
IDN,2008,0.221,1,Biofuel
IDN,2009,1.096,1,Biofuel
IDN,2010,2.039,1,Biofuel
IDN,2011,3.283,1,Biofuel
IDN,2012,6.117,1,Biofuel
IDN,2013,9.582,1,Biofuel
IDN,2014,16.87,1,Biofuel
IDN,2015,8.366,1,Biofuel
IDN,2016,27.504,1,Biofuel
IDN,2017,23.517,1,Biofuel
IDN,2018,34.289,1,Biofuel
IDN,2019,58.482,1,Biofuel
IDN,2020,76.806,1,Biofuel
IDN,2021,84.981,1,Biofuel
IDN,2022,95.542,1,Biofuel
IDN,2023,112.376,1,Biofuel
IRL,1990,0.0,1,Biofuel
IRL,1991,0.0,1,Biofuel
IRL,1992,0.0,1,Biofuel
IRL,1993,0.0,1,Biofuel
IRL,1994,0.0,1,Biofuel
IRL,1995,0.0,1,Biofuel
IRL,1996,0.0,1,Biofuel
IRL,1997,0.0,1,Biofuel
IRL,1998,0.0,1,Biofuel
IRL,1999,0.0,1,Biofuel
IRL,2000,0.0,1,Biofuel
IRL,2001,0.0,1,Biofuel
IRL,2002,0.0,1,Biofuel
IRL,2003,0.0,1,Biofuel
IRL,2004,0.0,1,Biofuel
IRL,2005,0.009,1,Biofuel
IRL,2006,0.016,1,Biofuel
IRL,2007,0.232,1,Biofuel
IRL,2008,0.618,1,Biofuel
IRL,2009,0.884,1,Biofuel
IRL,2010,1.049,1,Biofuel
IRL,2011,1.066,1,Biofuel
