iso_code,ano,gdp
AFG,1950,9421400064.0
AFG,1951,9692279808.0
AFG,1952,10017325056.0
AFG,1953,10630519808.0
AFG,1954,10866360320.0
AFG,1955,11078185984.0
AFG,1956,11581236224.0
AFG,1957,11578973184.0
AFG,1958,12238841856.0
AFG,1959,12579874816.0
AFG,1960,13033253888.0
AFG,1961,13146287104.0
AFG,1962,13367633920.0
AFG,1963,13630298112.0
AFG,1964,13870503936.0
AFG,1965,14187419648.0
AFG,1966,14325264384.0
AFG,1967,14734025728.0
AFG,1968,15254250496.0
AFG,1969,15493193728.0
AFG,1970,15812232192.0
AFG,1971,15770513408.0
AFG,1972,13170552832.0
AFG,1973,13568630784.0
AFG,1974,14309107712.0
AFG,1975,15177767936.0
AFG,1976,16023605248.0
AFG,1977,15207360512.0
AFG,1978,16337829888.0
AFG,1979,15913788416.0
AFG,1980,15329836032.0
AFG,1981,15645343744.0
AFG,1982,15980409856.0
AFG,1983,16755333120.0
AFG,1984,17072152576.0
AFG,1985,17108480000.0
AFG,1986,17641345024.0
AFG,1987,15810816000.0
AFG,1988,14499068928.0
AFG,1989,13489497088.0
AFG,1990,13065984000.0
AFG,1991,12047362048.0
AFG,1992,12677539840.0
AFG,1993,9834582016.0
AFG,1994,7919856640.0
AFG,1995,12307525632.0
AFG,1996,12070125568.0
AFG,1997,11850753024.0
AFG,1998,11692171264.0
AFG,1999,11517316096.0
AFG,2000,11283793920.0
AFG,2001,11021273088.0
AFG,2002,18804871168.0
AFG,2003,21074343936.0
AFG,2004,22332569600.0
AFG,2005,25397686272.0
AFG,2006,28704399360.0
AFG,2007,34507530240.0
AFG,2008,36561043456.0
AFG,2009,44358721536.0
AFG,2010,47399424000.0
AFG,2011,53326336000.0
AFG,2012,59166900224.0
AFG,2013,62993698816.0
AFG,2014,64346107904.0
AFG,2015,62783393792.0
AFG,2016,64372215808.0
AFG,2017,65169281024.0
AFG,2018,65996738560.0
AFG,2019,73085706240.0
AFG,2020,71417708544.0
AFG,2021,56638849024.0
AFG,2022,53303472128.0
ALB,1870,428732992.0
ALB,1890,691878016.0
ALB,1900,873600000.0
ALB,1910,1086381952.0
ALB,1913,1161113984.0
ALB,1929,1442051968.0
ALB,1950,1958540928.0
ALB,1951,2089362304.0
ALB,1952,2138255872.0
ALB,1953,2282159616.0
ALB,1954,2415072768.0
ALB,1955,2620052736.0
ALB,1956,2728373248.0
ALB,1957,2986969600.0
ALB,1958,3216275456.0
ALB,1959,3458495232.0
ALB,1960,3754262784.0
ALB,1961,3909912832.0
ALB,1962,4163081984.0
ALB,1963,4433270272.0
ALB,1964,4719963648.0
ALB,1965,5029350912.0
ALB,1966,5354307584.0
ALB,1967,5706156544.0
ALB,1968,6073281536.0
ALB,1969,6468810240.0
ALB,1970,6888218624.0
ALB,1971,7337364480.0
ALB,1972,7811524608.0
ALB,1973,8317288448.0
ALB,1974,8539399680.0
ALB,1975,8761643008.0
ALB,1976,8996929536.0
ALB,1977,9235805184.0
ALB,1978,9474237440.0
ALB,1979,9727295488.0
ALB,1980,9993752576.0
ALB,1981,10248711168.0
ALB,1982,10517106688.0
ALB,1983,10795983872.0
ALB,1984,11080088576.0
ALB,1985,11371456512.0
ALB,1986,11669744640.0
ALB,1987,11975300096.0
ALB,1988,12296424448.0
ALB,1989,12617018368.0
ALB,1990,12947849216.0
ALB,1991,9375856640.0
ALB,1992,8745674752.0
ALB,1993,9636341760.0
ALB,1994,10596114432.0
ALB,1995,11600732160.0
ALB,1996,12468868096.0
ALB,1997,11020137472.0
ALB,1998,12026242048.0
ALB,1999,13673693184.0
ALB,2000,14736835584.0
ALB,2001,16103904256.0
ALB,2002,17037279232.0
ALB,2003,18171076608.0
ALB,2004,19346601984.0
ALB,2005,20562851840.0
ALB,2006,21889974272.0
ALB,2007,23259283456.0
ALB,2008,25006229504.0
ALB,2009,25821550592.0
ALB,2010,26747820032.0
ALB,2011,27431047168.0
ALB,2012,27819812864.0
ALB,2013,28098562048.0
ALB,2014,28597168128.0
ALB,2015,29231665152.0
ALB,2016,30200692736.0
ALB,2017,31348975616.0
ALB,2018,32609001472.0
ALB,2019,33289746432.0
ALB,2020,32130725888.0
ALB,2021,34866974720.0
ALB,2022,36171005952.0
DZA,1870,4304640000.0
DZA,1913,10191437824.0
DZA,1950,19350554624.0
DZA,1951,19480383488.0
DZA,1952,20349999104.0
DZA,1953,20798191616.0
DZA,1954,22019014656.0
DZA,1955,22665783296.0
DZA,1956,24891404288.0
DZA,1957,27721039872.0
DZA,1958,28728694784.0
DZA,1959,33993146368.0
DZA,1960,36306128896.0
DZA,1961,31896877056.0
DZA,1962,25126164480.0
DZA,1963,31766970368.0
DZA,1964,33433417728.0
DZA,1965,35661975552.0
DZA,1966,33932634112.0
DZA,1967,37094768640.0
DZA,1968,41423888384.0
DZA,1969,45387460608.0
DZA,1970,49945669632.0
DZA,1971,45701218304.0
DZA,1972,55293906944.0
DZA,1973,57097850880.0
DZA,1974,60577882112.0
DZA,1975,64883814400.0
DZA,1976,69150105600.0
DZA,1977,75438030848.0
DZA,1978,85103919104.0
DZA,1979,92753895424.0
DZA,1980,94481645568.0
DZA,1981,96860520448.0
DZA,1982,103073660928.0
DZA,1983,108430385152.0
DZA,1984,114406670336.0
DZA,1985,120364212224.0
DZA,1986,119145037824.0
DZA,1987,118321217536.0
DZA,1988,115821715456.0
DZA,1989,119762427904.0
DZA,1990,117843181568.0
DZA,1991,121105145856.0
DZA,1992,127982690304.0
DZA,1993,130275778560.0
DZA,1994,134279856128.0
DZA,1995,145054662656.0
DZA,1996,156579119104.0
DZA,1997,164644454400.0
DZA,1998,179962888192.0
DZA,1999,193179779072.0
DZA,2000,208554147840.0
DZA,2001,223420284928.0
DZA,2002,245360918528.0
DZA,2003,273568645120.0
DZA,2004,296773582848.0
DZA,2005,326854475776.0
DZA,2006,345705316352.0
DZA,2007,371665272832.0
DZA,2008,395658526720.0
DZA,2009,418247704576.0
DZA,2010,450705784832.0
DZA,2011,482028650496.0
DZA,2012,498417631232.0
DZA,2013,512373325824.0
DZA,2014,531843514368.0
DZA,2015,551521746944.0
DZA,2016,569170395136.0
DZA,2017,577138786304.0
DZA,2018,584064434176.0
DZA,2019,589905133568.0
DZA,2020,559819915264.0
DZA,2021,578853797888.0
DZA,2022,595820019712.0
AGO,1950,6905244160.0
AGO,1951,7156858368.0
AGO,1952,7427326976.0
AGO,1953,7707442688.0
AGO,1954,7494946304.0
AGO,1955,8094498304.0
AGO,1956,7944564736.0
AGO,1957,8703076352.0
AGO,1958,9169780736.0
AGO,1959,9207761920.0
AGO,1960,9580296192.0
AGO,1961,10574287872.0
AGO,1962,10269759488.0
AGO,1963,10823089152.0
AGO,1964,12097687552.0
AGO,1965,13062976512.0
AGO,1966,13762507776.0
AGO,1967,14446281728.0
AGO,1968,14258772992.0
AGO,1969,14746072064.0
AGO,1970,15796654080.0
AGO,1971,15843643392.0
AGO,1972,16088033280.0
AGO,1973,17187186688.0
AGO,1974,16327890944.0
AGO,1975,10064128000.0
AGO,1976,9040012288.0
AGO,1977,9245571072.0
AGO,1978,9619385344.0
AGO,1979,9853037568.0
AGO,1980,10330398720.0
AGO,1981,10119853056.0
AGO,1982,9643454464.0
AGO,1983,9325808640.0
AGO,1984,9370042368.0
AGO,1985,9420208128.0
AGO,1986,8569987072.0
AGO,1987,9540738048.0
AGO,1988,10911810560.0
AGO,1989,11089227776.0
AGO,1990,11482503168.0
AGO,1991,12341156864.0
AGO,1992,12363420672.0
AGO,1993,9985477632.0
AGO,1994,10760814592.0
AGO,1995,13143770112.0
AGO,1996,15819837440.0
AGO,1997,17972295680.0
AGO,1998,19905044480.0
AGO,1999,21527478272.0
AGO,2000,23512182784.0
AGO,2001,26015021056.0
AGO,2002,31389808640.0
AGO,2003,35081367552.0
AGO,2004,41307234304.0
AGO,2005,51967664128.0
AGO,2006,66749579264.0
AGO,2007,87086358528.0
AGO,2008,105593135104.0
AGO,2009,115247841280.0
AGO,2010,126984183808.0
AGO,2011,140477267968.0
AGO,2012,152476844032.0
AGO,2013,160032079872.0
AGO,2014,167750418432.0
AGO,2015,169333981184.0
AGO,2016,164965171200.0
AGO,2017,164717707264.0
AGO,2018,162550038528.0
AGO,2019,161408925696.0
AGO,2020,152308695040.0
AGO,2021,153971900416.0
AGO,2022,158346248192.0
ARG,1850,2193400064.0
ARG,1870,4202639872.0
ARG,1890,13000976384.0
ARG,1900,21508018176.0
ARG,1901,22371942400.0
ARG,1902,21914859520.0
ARG,1903,25056325632.0
ARG,1904,27744129024.0
ARG,1905,31406880768.0
ARG,1906,32980647936.0
ARG,1907,33673998336.0
ARG,1908,36961689600.0
ARG,1909,38819262464.0
ARG,1910,41644912640.0
ARG,1911,42382159872.0
ARG,1912,45863510016.0
ARG,1913,46315954176.0
ARG,1914,41498755072.0
ARG,1915,41740312576.0
ARG,1916,40529502208.0
ARG,1917,37239177216.0
ARG,1918,44097687552.0
ARG,1919,45710110720.0
ARG,1920,49054494720.0
ARG,1921,50306035712.0
ARG,1922,54296928256.0
ARG,1923,60309590016.0
ARG,1924,64989057024.0
ARG,1925,64706424832.0
ARG,1926,67810631680.0
ARG,1927,72643125248.0
ARG,1928,77168877568.0
ARG,1929,80691912704.0
ARG,1930,77359685632.0
ARG,1931,71992139776.0
ARG,1932,69624832000.0
ARG,1933,72859959296.0
ARG,1934,78659584000.0
ARG,1935,82125021184.0
ARG,1936,82689359872.0
ARG,1937,88696750080.0
ARG,1938,89082486784.0
ARG,1939,92462211072.0
ARG,1940,93982973952.0
ARG,1941,98812125184.0
ARG,1942,99962904576.0
ARG,1943,99170082816.0
ARG,1944,110433869824.0
ARG,1945,106852769792.0
ARG,1946,116403142656.0
ARG,1947,129321500672.0
ARG,1948,136522203136.0
ARG,1949,134649167872.0
ARG,1950,136328019968.0
ARG,1951,141645234176.0
ARG,1952,134416834560.0
ARG,1953,141635207168.0
ARG,1954,147492470784.0
ARG,1955,158009442304.0
ARG,1956,162343223296.0
ARG,1957,170709729280.0
ARG,1958,181174419456.0
ARG,1959,169428729856.0
ARG,1960,182678470656.0
ARG,1961,195762241536.0
ARG,1962,192596967424.0
ARG,1963,187954610176.0
ARG,1964,207332556800.0
ARG,1965,226284879872.0
ARG,1966,227834527744.0
ARG,1967,233929080832.0
ARG,1968,243886489600.0
ARG,1969,264721498112.0
ARG,1970,278897360896.0
ARG,1971,292438867968.0
ARG,1972,301570129920.0
ARG,1973,319937937408.0
ARG,1974,340686405632.0
ARG,1975,337656020992.0
ARG,1976,336841146368.0
ARG,1977,357157961728.0
ARG,1978,341466742784.0
ARG,1979,365906427904.0
ARG,1980,371076956160.0
ARG,1981,349782016000.0
ARG,1982,338761515008.0
ARG,1983,350706597888.0
ARG,1984,357844353024.0
ARG,1985,334171439104.0
ARG,1986,358634684416.0
ARG,1987,367893610496.0
ARG,1988,360921169920.0
ARG,1989,338520801280.0
ARG,1990,338751160320.0
ARG,1991,376057921536.0
ARG,1992,416679821312.0
ARG,1993,444780249088.0
ARG,1994,472926748672.0
ARG,1995,461601013760.0
ARG,1996,489406464000.0
ARG,1997,531526385664.0
ARG,1998,554567139328.0
ARG,1999,538270597120.0
ARG,2000,536480972800.0
ARG,2001,514867265536.0
ARG,2002,460558532608.0
ARG,2003,503104143360.0
ARG,2004,550306316288.0
ARG,2005,601050382336.0
ARG,2006,652296781824.0
ARG,2007,714725195776.0
ARG,2008,747157389312.0
ARG,2009,705920827392.0
ARG,2010,785785159680.0
ARG,2011,837742690304.0
ARG,2012,829147447296.0
ARG,2013,849088348160.0
ARG,2014,827750809600.0
ARG,2015,850356666368.0
ARG,2016,832669286400.0
ARG,2017,856142118912.0
ARG,2018,833736998912.0
ARG,2019,817053892608.0
ARG,2020,735814221824.0
ARG,2021,812324159488.0
ARG,2022,854914301952.0
ARM,1973,26603649024.0
ARM,1980,28944150528.0
ARM,1981,30229903360.0
ARM,1982,31572140032.0
ARM,1983,32260059136.0
ARM,1984,33825294336.0
ARM,1985,35371483136.0
ARM,1986,35568037888.0
ARM,1987,33956640768.0
ARM,1988,32698726400.0
ARM,1989,35006066688.0
ARM,1990,32650115072.0
ARM,1991,27959799808.0
ARM,1992,15777768448.0
ARM,1993,13153115136.0
ARM,1994,13441640448.0
ARM,1995,14085548032.0
ARM,1996,14363162624.0
ARM,1997,14402224128.0
ARM,1998,14841976832.0
ARM,1999,14850694144.0
ARM,2000,15244825600.0
ARM,2001,16184137728.0
ARM,2002,18018113536.0
ARM,2003,19928772608.0
ARM,2004,21350959104.0
ARM,2005,23626539008.0
ARM,2006,25937836032.0
ARM,2007,28610365440.0
ARM,2008,29672468480.0
ARM,2009,24704737280.0
ARM,2010,24485670912.0
ARM,2011,24860520448.0
ARM,2012,26634065920.0
ARM,2013,27542824960.0
ARM,2014,28536291328.0
ARM,2015,29464864768.0
ARM,2016,29522321408.0
ARM,2017,31741804544.0
ARM,2018,33400320000.0
ARM,2019,35949092864.0
ARM,2020,33378377728.0
ARM,2021,35275595776.0
ARM,2022,39721734144.0
AUS,1820,275884000.0
AUS,1821,276054016.0
AUS,1822,282281984.0
AUS,1823,291494016.0
AUS,1824,310752000.0
AUS,1825,327006016.0
AUS,1826,329670016.0
AUS,1827,337840000.0
AUS,1828,344582016.0
AUS,1829,363164000.0
AUS,1830,446160000.0
AUS,1831,465534016.0
AUS,1832,482664000.0
AUS,1833,500815008.0
AUS,1834,533832000.0
AUS,1835,653350016.0
AUS,1836,658030976.0
AUS,1837,701612992.0
AUS,1838,720515968.0
AUS,1839,698398976.0
AUS,1840,919800000.0
AUS,1841,836864000.0
AUS,1842,792360000.0
AUS,1843,932200000.0
AUS,1844,1082572032.0
AUS,1845,1141139968.0
AUS,1846,1289769984.0
AUS,1847,1530172032.0
AUS,1848,1818978048.0
AUS,1849,1923264000.0
AUS,1850,1904540032.0
AUS,1851,2376096000.0
AUS,1852,3111219968.0
AUS,1853,3814409984.0
AUS,1854,3727173888.0
AUS,1855,3920204032.0
AUS,1856,5182289920.0
AUS,1857,4963864064.0
AUS,1858,4521334784.0
AUS,1859,6047112192.0
AUS,1860,6116837888.0
AUS,1861,6116224000.0
AUS,1862,6036576256.0
AUS,1863,6232064000.0
AUS,1864,6900919808.0
AUS,1865,6859873792.0
AUS,1866,7291987968.0
AUS,1867,8162531840.0
AUS,1868,8552699904.0
AUS,1869,8631000064.0
AUS,1870,9260175360.0
AUS,1871,8808824832.0
AUS,1872,9751686144.0
AUS,1873,10782055424.0
AUS,1874,11137886208.0
AUS,1875,12360903680.0
AUS,1876,12320523264.0
AUS,1877,12833835008.0
AUS,1878,14056653824.0
AUS,1879,14257281024.0
AUS,1880,15005509632.0
AUS,1881,16112168960.0
AUS,1882,15205648384.0
AUS,1883,17454450688.0
AUS,1884,17536716800.0
AUS,1885,18679851008.0
AUS,1886,18912899072.0
AUS,1887,20930805760.0
AUS,1888,21048827904.0
AUS,1889,22867474432.0
AUS,1890,22078341120.0
AUS,1891,23771848704.0
AUS,1892,20848832512.0
AUS,1893,19703939072.0
AUS,1894,20380184576.0
AUS,1895,19230679040.0
AUS,1896,20694102016.0
AUS,1897,19547285504.0
AUS,1898,22587684864.0
AUS,1899,22592610304.0
AUS,1900,23931176960.0
AUS,1901,23221604352.0
AUS,1902,23461900288.0
AUS,1903,25312311296.0
AUS,1904,27014316032.0
AUS,1905,27327299584.0
AUS,1906,29181407232.0
AUS,1907,30366466048.0
AUS,1908,31397756928.0
AUS,1909,33967319040.0
AUS,1910,36334374912.0
AUS,1911,36612001792.0
AUS,1912,37875286016.0
AUS,1913,39628619776.0
AUS,1914,39528128512.0
AUS,1915,38803628032.0
AUS,1916,38525124608.0
AUS,1917,37803151360.0
AUS,1918,36914753536.0
AUS,1919,39035781120.0
AUS,1920,40704724992.0
AUS,1921,42748706816.0
AUS,1922,44993327104.0
AUS,1923,47148371968.0
AUS,1924,50247065600.0
AUS,1925,52601491456.0
AUS,1926,53866512384.0
AUS,1927,54683357184.0
AUS,1928,54781759488.0
AUS,1929,53656043520.0
AUS,1930,48543375360.0
AUS,1931,45297381376.0
AUS,1932,47862226944.0
AUS,1933,51178057728.0
AUS,1934,53897011200.0
AUS,1935,57067163648.0
AUS,1936,59636137984.0
AUS,1937,62656720896.0
AUS,1938,64773328896.0
AUS,1939,64955777024.0
AUS,1940,69208776704.0
AUS,1941,76941017088.0
AUS,1942,85810601984.0
AUS,1943,88843608064.0
AUS,1944,85771116544.0
AUS,1945,81471111168.0
AUS,1946,78566686720.0
AUS,1947,80493518848.0
AUS,1948,85675073536.0
AUS,1949,91353587712.0
AUS,1950,97678589952.0
AUS,1951,101837840384.0
AUS,1952,102764888064.0
AUS,1953,105967345664.0
AUS,1954,112566026240.0
AUS,1955,118700326912.0
AUS,1956,122785832960.0
AUS,1957,125243580416.0
AUS,1958,131258302464.0
AUS,1959,139341676544.0
AUS,1960,145192517632.0
AUS,1961,146189434880.0
AUS,1962,155328790528.0
AUS,1963,164835213312.0
AUS,1964,176116154368.0
AUS,1965,185112117248.0
AUS,1966,190257577984.0
AUS,1967,203110694912.0
AUS,1968,215046504448.0
AUS,1969,228127293440.0
AUS,1970,242644631552.0
AUS,1971,253439754240.0
AUS,1972,260535648256.0
AUS,1973,274659475456.0
AUS,1974,281474170880.0
AUS,1975,289102987264.0
AUS,1976,300755714048.0
AUS,1977,303887974400.0
AUS,1978,312728256512.0
AUS,1979,329194274816.0
AUS,1980,335756460032.0
AUS,1981,348726755328.0
AUS,1982,348301459456.0
AUS,1983,348353560576.0
AUS,1984,372379582464.0
AUS,1985,391229276160.0
AUS,1986,399344402432.0
AUS,1987,419094036480.0
AUS,1988,437912797184.0
AUS,1989,457176154112.0
AUS,1990,464136601600.0
AUS,1991,461302104064.0
AUS,1992,478633754624.0
AUS,1993,501524758528.0
AUS,1994,527993241600.0
AUS,1995,549038784512.0
AUS,1996,574765662208.0
AUS,1997,601472761856.0
AUS,1998,634847035392.0
AUS,1999,664520753152.0
AUS,2000,692059308032.0
AUS,2001,713890070528.0
AUS,2002,747065704448.0
AUS,2003,774451036160.0
AUS,2004,809792438272.0
AUS,2005,840092352512.0
AUS,2006,866678669312.0
AUS,2007,911250751488.0
AUS,2008,937889628160.0
AUS,2009,963129966592.0
AUS,2010,993854029824.0
AUS,2011,1024000327680.0
AUS,2012,1062662897664.0
AUS,2013,1086068031488.0
AUS,2014,1113888129024.0
AUS,2015,1139303383040.0
AUS,2016,1169967284224.0
AUS,2017,1197832929280.0
AUS,2018,1231576891392.0
AUS,2019,1255505526784.0
AUS,2020,1232259776512.0
AUS,2021,1296705126400.0
AUS,2022,1344251494400.0
AUT,1820,6539229184.0
AUT,1830,7889739776.0
AUT,1840,8974140416.0
AUT,1850,10388500480.0
AUT,1860,12001989632.0
AUT,1870,13424400384.0
AUT,1871,14388547584.0
AUT,1872,14502599680.0
AUT,1873,14165653504.0
AUT,1874,14804704256.0
AUT,1875,14875849728.0
AUT,1876,15213135872.0
AUT,1877,15735419904.0
AUT,1878,16256378880.0
AUT,1879,16147103744.0
AUT,1880,16374473728.0
AUT,1881,17043715072.0
AUT,1882,17157329920.0
AUT,1883,17869074432.0
AUT,1884,18348544000.0
AUT,1885,18241146880.0
AUT,1886,18841380864.0
AUT,1887,20144824320.0
AUT,1888,20108976128.0
AUT,1889,19921299456.0
AUT,1890,21004236800.0
AUT,1891,21756770304.0
AUT,1892,22241665024.0
AUT,1893,22391074816.0
AUT,1894,23702351872.0
AUT,1895,24338800640.0
AUT,1896,24706394112.0
AUT,1897,25232896000.0
AUT,1898,26650656768.0
AUT,1899,27209000960.0
AUT,1900,27439962112.0
AUT,1901,27549775872.0
AUT,1902,28628705280.0
AUT,1903,28896831488.0
AUT,1904,29346336768.0
AUT,1905,30988099584.0
AUT,1906,32179134464.0
AUT,1907,34166140928.0
AUT,1908,34318620672.0
AUT,1909,34204100608.0
AUT,1910,34683817984.0
AUT,1911,35772514304.0
AUT,1912,37566988288.0
AUT,1913,37374140416.0
AUT,1914,31198703616.0
AUT,1915,28939046912.0
AUT,1916,28589924352.0
AUT,1917,27967770624.0
AUT,1918,27399071744.0
AUT,1919,23118419968.0
AUT,1920,24819474432.0
AUT,1921,27472896000.0
AUT,1922,29937408000.0
AUT,1923,29639790592.0
AUT,1924,33085603840.0
AUT,1925,35325595648.0
AUT,1926,35920318464.0
AUT,1927,37002702848.0
AUT,1928,38722048000.0
AUT,1929,39290945536.0
AUT,1930,38205743104.0
AUT,1931,35140907008.0
AUT,1932,31513350144.0
AUT,1933,30464935936.0
AUT,1934,30730960896.0
AUT,1935,31330473984.0
AUT,1936,32262692864.0
AUT,1937,33984405504.0
AUT,1938,38309769216.0
AUT,1939,43437436928.0
AUT,1940,42315255808.0
AUT,1941,45339889664.0
AUT,1942,43065266176.0
AUT,1943,44115841024.0
AUT,1944,45227413504.0
AUT,1945,18697250816.0
AUT,1946,21826000896.0
AUT,1947,24070862848.0
AUT,1948,30648135680.0
AUT,1949,36443807744.0
AUT,1950,40965636096.0
AUT,1951,43769630720.0
AUT,1952,43804303360.0
AUT,1953,45712793600.0
AUT,1954,50392858624.0
AUT,1955,55950213120.0
AUT,1956,59811143680.0
AUT,1957,63465951232.0
AUT,1958,65792962560.0
AUT,1959,67653222400.0
AUT,1960,73229918208.0
AUT,1961,77113106432.0
AUT,1962,78984634368.0
AUT,1963,82191736832.0
AUT,1964,87133487104.0
AUT,1965,89635520512.0
AUT,1966,94674313216.0
AUT,1967,97560797184.0
AUT,1968,101902467072.0
AUT,1969,108304556032.0
AUT,1970,116016111616.0
AUT,1971,121950339072.0
AUT,1972,129526390784.0
AUT,1973,135852146688.0
AUT,1974,141212925952.0
AUT,1975,140694749184.0
AUT,1976,147134332928.0
AUT,1977,154017546240.0
AUT,1978,153461850112.0
AUT,1979,161829470208.0
AUT,1980,165574164480.0
AUT,1981,165408178176.0
AUT,1982,168565440512.0
AUT,1983,173293649920.0
AUT,1984,173865910272.0
AUT,1985,177760567296.0
AUT,1986,181932965888.0
AUT,1987,184993447936.0
AUT,1988,190845943808.0
AUT,1989,198919356416.0
AUT,1990,207979118592.0
AUT,1991,215992680448.0
AUT,1992,221400875008.0
AUT,1993,223462932480.0
AUT,1994,229749325824.0
AUT,1995,236824461312.0
AUT,1996,243480739840.0
AUT,1997,249847316480.0
AUT,1998,259776348160.0
AUT,1999,270186168320.0
AUT,2000,280410161152.0
AUT,2001,285335715840.0
AUT,2002,291231432704.0
AUT,2003,294489292800.0
AUT,2004,303692480512.0
AUT,2005,311441129472.0
AUT,2006,323236888576.0
AUT,2007,336303980544.0
AUT,2008,342892511232.0
AUT,2009,331119034368.0
AUT,2010,338832261120.0
AUT,2011,349713465344.0
AUT,2012,352093110272.0
AUT,2013,352182894592.0
AUT,2014,354511814656.0
AUT,2015,358108266496.0
AUT,2016,365232717824.0
AUT,2017,373481668608.0
AUT,2018,382540021760.0
AUT,2019,388344676352.0
AUT,2020,363281088512.0
AUT,2021,379835219968.0
AUT,2022,398815395840.0
AZE,1973,38858268672.0
AZE,1980,44232130560.0
AZE,1981,46966276096.0
AZE,1982,49876680704.0
AZE,1983,51826909184.0
AZE,1984,54999613440.0
AZE,1985,57181876224.0
AZE,1986,58704584704.0
AZE,1987,61831430144.0
AZE,1988,65070243840.0
AZE,1989,59803709440.0
AZE,1990,53235601408.0
AZE,1991,53426622464.0
AZE,1992,41795293184.0
AZE,1993,32486438912.0
AZE,1994,26372096000.0
AZE,1995,23188275200.0
AZE,1996,24026380288.0
AZE,1997,26436933632.0
AZE,1998,28328460288.0
AZE,1999,31898574848.0
AZE,2000,34255706112.0
AZE,2001,36862177280.0
AZE,2002,40295215104.0
AZE,2003,44994637824.0
AZE,2004,50107478016.0
AZE,2005,64019173376.0
AZE,2006,87026409472.0
AZE,2007,109944250368.0
AZE,2008,123129995264.0
AZE,2009,136020230144.0
AZE,2010,144296574976.0
AZE,2011,145980473344.0
AZE,2012,149196423168.0
AZE,2013,157913972736.0
AZE,2014,162332393472.0
AZE,2015,164036902912.0
AZE,2016,159010799616.0
AZE,2017,159255674880.0
AZE,2018,161644511232.0
AZE,2019,165653299200.0
AZE,2020,158697521152.0
AZE,2021,167584579584.0
AZE,2022,175370551296.0
BHR,1950,385173376.0
BHR,1951,409531136.0
BHR,1952,435295456.0
BHR,1953,462638336.0
BHR,1954,492007168.0
BHR,1955,522835584.0
BHR,1956,555751168.0
BHR,1957,590947584.0
BHR,1958,627822080.0
BHR,1959,667520448.0
BHR,1960,709928704.0
BHR,1961,754950400.0
BHR,1962,802943936.0
BHR,1963,854703360.0
BHR,1964,909514496.0
BHR,1965,967989952.0
BHR,1966,1029362496.0
BHR,1967,1096433024.0
BHR,1968,1166027520.0
BHR,1969,1241419904.0
BHR,1970,1325600640.0
BHR,1971,1430905856.0
BHR,1972,1544513536.0
BHR,1973,1666864512.0
BHR,1974,1810668800.0
BHR,1975,1617948800.0
BHR,1976,1881419392.0
BHR,1977,2106852480.0
BHR,1978,2269678848.0
BHR,1979,2261751040.0
BHR,1980,2430890496.0
BHR,1981,2498560512.0
BHR,1982,2659375872.0
BHR,1983,2845479168.0
BHR,1984,2965760512.0
BHR,1985,2955779328.0
BHR,1986,3024145408.0
BHR,1987,3084997120.0
BHR,1988,3193430272.0
BHR,1989,3272824064.0
BHR,1990,3274114048.0
BHR,1991,3651056896.0
BHR,1992,4256667904.0
BHR,1993,4978466304.0
BHR,1994,5580193792.0
BHR,1995,6161508864.0
BHR,1996,6872042496.0
BHR,1997,7574288384.0
BHR,1998,8524455936.0
BHR,1999,9667911680.0
BHR,2000,11032289280.0
BHR,2001,12074987520.0
BHR,2002,13787453440.0
BHR,2003,16535287808.0
BHR,2004,19633465344.0
BHR,2005,22873325568.0
BHR,2006,26149797888.0
BHR,2007,30119518208.0
BHR,2008,33548849152.0
BHR,2009,35937222656.0
BHR,2010,39778050048.0
BHR,2011,43727147008.0
BHR,2012,45357289472.0
BHR,2013,47813840896.0
BHR,2014,49894227968.0
BHR,2015,51134095360.0
BHR,2016,52953448448.0
BHR,2017,55226208256.0
BHR,2018,56391483392.0
BHR,2019,57613484032.0
BHR,2020,54937337856.0
BHR,2021,56404168704.0
BHR,2022,58769760256.0
BGD,1950,39301173248.0
BGD,1951,39781163008.0
BGD,1952,40974782464.0
BGD,1953,41553350656.0
BGD,1954,42373087232.0
BGD,1955,40166608896.0
BGD,1956,44305391616.0
BGD,1957,43387748352.0
BGD,1958,42582511616.0
BGD,1959,44798771200.0
BGD,1960,47441014784.0
BGD,1961,50082291712.0
BGD,1962,49816424448.0
BGD,1963,55102222336.0
BGD,1964,55737700352.0
BGD,1965,58415452160.0
BGD,1966,59220692992.0
BGD,1967,57806946304.0
BGD,1968,63239028736.0
BGD,1969,64108445696.0
BGD,1970,67600678912.0
BGD,1971,64585773056.0
BGD,1972,57036333056.0
BGD,1973,57327095808.0
BGD,1974,65037828096.0
BGD,1975,64196579328.0
BGD,1976,67082027008.0
BGD,1977,67704291328.0
BGD,1978,72709603328.0
BGD,1979,76312887296.0
BGD,1980,76945170432.0
BGD,1981,79474319360.0
BGD,1982,80492421120.0
BGD,1983,84456202240.0
BGD,1984,89004507136.0
BGD,1985,91717607424.0
BGD,1986,95757516800.0
BGD,1987,99663036416.0
BGD,1988,102457450496.0
BGD,1989,105141755904.0
BGD,1990,112105267200.0
BGD,1991,117331558400.0
BGD,1992,123425136640.0
BGD,1993,129907351552.0
BGD,1994,137432653824.0
BGD,1995,145833066496.0
BGD,1996,155028881408.0
BGD,1997,165329616896.0
BGD,1998,175900622848.0
BGD,1999,187794882560.0
BGD,2000,200824291328.0
BGD,2001,213164802048.0
BGD,2002,226285289472.0
