iso_code,gas_id,fonte_poluente_id,ano,emissao,emissao_cumulativa
AFG,1,1,1750,0.0,0.0
AFG,1,1,1751,0.0,0.0
AFG,1,1,1752,0.0,0.0
AFG,1,1,1753,0.0,0.0
AFG,1,1,1754,0.0,0.0
AFG,1,1,1755,0.0,0.0
AFG,1,1,1756,0.0,0.0
AFG,1,1,1757,0.0,0.0
AFG,1,1,1758,0.0,0.0
AFG,1,1,1759,0.0,0.0
AFG,1,1,1760,0.0,0.0
AFG,1,1,1761,0.0,0.0
AFG,1,1,1762,0.0,0.0
AFG,1,1,1763,0.0,0.0
AFG,1,1,1764,0.0,0.0
AFG,1,1,1765,0.0,0.0
AFG,1,1,1766,0.0,0.0
AFG,1,1,1767,0.0,0.0
AFG,1,1,1768,0.0,0.0
AFG,1,1,1769,0.0,0.0
AFG,1,1,1770,0.0,0.0
AFG,1,1,1771,0.0,0.0
AFG,1,1,1772,0.0,0.0
AFG,1,1,1773,0.0,0.0
AFG,1,1,1774,0.0,0.0
AFG,1,1,1775,0.0,0.0
AFG,1,1,1776,0.0,0.0
AFG,1,1,1777,0.0,0.0
AFG,1,1,1778,0.0,0.0
AFG,1,1,1779,0.0,0.0
AFG,1,1,1780,0.0,0.0
AFG,1,1,1781,0.0,0.0
AFG,1,1,1782,0.0,0.0
AFG,1,1,1783,0.0,0.0
AFG,1,1,1784,0.0,0.0
AFG,1,1,1785,0.0,0.0
AFG,1,1,1786,0.0,0.0
AFG,1,1,1787,0.0,0.0
AFG,1,1,1788,0.0,0.0
AFG,1,1,1789,0.0,0.0
AFG,1,1,1790,0.0,0.0
AFG,1,1,1791,0.0,0.0
AFG,1,1,1792,0.0,0.0
AFG,1,1,1793,0.0,0.0
AFG,1,1,1794,0.0,0.0
AFG,1,1,1795,0.0,0.0
AFG,1,1,1796,0.0,0.0
AFG,1,1,1797,0.0,0.0
AFG,1,1,1798,0.0,0.0
AFG,1,1,1799,0.0,0.0
AFG,1,1,1800,0.0,0.0
AFG,1,1,1801,0.0,0.0
AFG,1,1,1802,0.0,0.0
AFG,1,1,1803,0.0,0.0
AFG,1,1,1804,0.0,0.0
AFG,1,1,1805,0.0,0.0
AFG,1,1,1806,0.0,0.0
AFG,1,1,1807,0.0,0.0
AFG,1,1,1808,0.0,0.0
AFG,1,1,1809,0.0,0.0
AFG,1,1,1810,0.0,0.0
AFG,1,1,1811,0.0,0.0
AFG,1,1,1812,0.0,0.0
AFG,1,1,1813,0.0,0.0
AFG,1,1,1814,0.0,0.0
AFG,1,1,1815,0.0,0.0
AFG,1,1,1816,0.0,0.0
AFG,1,1,1817,0.0,0.0
AFG,1,1,1818,0.0,0.0
AFG,1,1,1819,0.0,0.0
AFG,1,1,1820,0.0,0.0
AFG,1,1,1821,0.0,0.0
AFG,1,1,1822,0.0,0.0
AFG,1,1,1823,0.0,0.0
AFG,1,1,1824,0.0,0.0
AFG,1,1,1825,0.0,0.0
AFG,1,1,1826,0.0,0.0
AFG,1,1,1827,0.0,0.0
AFG,1,1,1828,0.0,0.0
AFG,1,1,1829,0.0,0.0
AFG,1,1,1830,0.0,0.0
AFG,1,1,1831,0.0,0.0
AFG,1,1,1832,0.0,0.0
AFG,1,1,1833,0.0,0.0
AFG,1,1,1834,0.0,0.0
AFG,1,1,1835,0.0,0.0
AFG,1,1,1836,0.0,0.0
AFG,1,1,1837,0.0,0.0
AFG,1,1,1838,0.0,0.0
AFG,1,1,1839,0.0,0.0
AFG,1,1,1840,0.0,0.0
AFG,1,1,1841,0.0,0.0
AFG,1,1,1842,0.0,0.0
AFG,1,1,1843,0.0,0.0
AFG,1,1,1844,0.0,0.0
AFG,1,1,1845,0.0,0.0
AFG,1,1,1846,0.0,0.0
AFG,1,1,1847,0.0,0.0
AFG,1,1,1848,0.0,0.0
AFG,1,1,1849,0.0,0.0
AFG,1,1,1850,0.0,0.0
AFG,1,1,1851,0.0,0.0
AFG,1,1,1852,0.0,0.0
AFG,1,1,1853,0.0,0.0
AFG,1,1,1854,0.0,0.0
AFG,1,1,1855,0.0,0.0
AFG,1,1,1856,0.0,0.0
AFG,1,1,1857,0.0,0.0
AFG,1,1,1858,0.0,0.0
AFG,1,1,1859,0.0,0.0
AFG,1,1,1860,0.0,0.0
AFG,1,1,1861,0.0,0.0
AFG,1,1,1862,0.0,0.0
AFG,1,1,1863,0.0,0.0
AFG,1,1,1864,0.0,0.0
AFG,1,1,1865,0.0,0.0
AFG,1,1,1866,0.0,0.0
AFG,1,1,1867,0.0,0.0
AFG,1,1,1868,0.0,0.0
AFG,1,1,1869,0.0,0.0
AFG,1,1,1870,0.0,0.0
AFG,1,1,1871,0.0,0.0
AFG,1,1,1872,0.0,0.0
AFG,1,1,1873,0.0,0.0
AFG,1,1,1874,0.0,0.0
AFG,1,1,1875,0.0,0.0
AFG,1,1,1876,0.0,0.0
AFG,1,1,1877,0.0,0.0
AFG,1,1,1878,0.0,0.0
AFG,1,1,1879,0.0,0.0
AFG,1,1,1880,0.0,0.0
AFG,1,1,1881,0.0,0.0
AFG,1,1,1882,0.0,0.0
AFG,1,1,1883,0.0,0.0
AFG,1,1,1884,0.0,0.0
AFG,1,1,1885,0.0,0.0
AFG,1,1,1886,0.0,0.0
AFG,1,1,1887,0.0,0.0
AFG,1,1,1888,0.0,0.0
AFG,1,1,1889,0.0,0.0
AFG,1,1,1890,0.0,0.0
AFG,1,1,1891,0.0,0.0
AFG,1,1,1892,0.0,0.0
AFG,1,1,1893,0.0,0.0
AFG,1,1,1894,0.0,0.0
AFG,1,1,1895,0.0,0.0
AFG,1,1,1896,0.0,0.0
AFG,1,1,1897,0.0,0.0
AFG,1,1,1898,0.0,0.0
AFG,1,1,1899,0.0,0.0
AFG,1,1,1900,0.0,0.0
AFG,1,1,1901,0.0,0.0
AFG,1,1,1902,0.0,0.0
AFG,1,1,1903,0.0,0.0
AFG,1,1,1904,0.0,0.0
AFG,1,1,1905,0.0,0.0
AFG,1,1,1906,0.0,0.0
AFG,1,1,1907,0.0,0.0
AFG,1,1,1908,0.0,0.0
AFG,1,1,1909,0.0,0.0
AFG,1,1,1910,0.0,0.0
AFG,1,1,1911,0.0,0.0
AFG,1,1,1912,0.0,0.0
AFG,1,1,1913,0.0,0.0
AFG,1,1,1914,0.0,0.0
AFG,1,1,1915,0.0,0.0
AFG,1,1,1916,0.0,0.0
AFG,1,1,1917,0.0,0.0
AFG,1,1,1918,0.0,0.0
AFG,1,1,1919,0.0,0.0
AFG,1,1,1920,0.0,0.0
AFG,1,1,1921,0.0,0.0
AFG,1,1,1922,0.0,0.0
AFG,1,1,1923,0.0,0.0
AFG,1,1,1924,0.0,0.0
AFG,1,1,1925,0.0,0.0
AFG,1,1,1926,0.0,0.0
AFG,1,1,1927,0.0,0.0
AFG,1,1,1928,0.0,0.0
AFG,1,1,1929,0.0,0.0
AFG,1,1,1930,0.0,0.0
AFG,1,1,1931,0.0,0.0
AFG,1,1,1932,0.0,0.0
AFG,1,1,1933,0.0,0.0
AFG,1,1,1934,0.0,0.0
AFG,1,1,1935,0.0,0.0
AFG,1,1,1936,0.0,0.0
AFG,1,1,1937,0.0,0.0
AFG,1,1,1938,0.0,0.0
AFG,1,1,1939,0.0,0.0
AFG,1,1,1940,0.0,0.0
AFG,1,1,1941,0.0,0.0
AFG,1,1,1942,0.0,0.0
AFG,1,1,1943,0.0,0.0
AFG,1,1,1944,0.0,0.0
AFG,1,1,1945,0.0,0.0
AFG,1,1,1946,0.0,0.0
AFG,1,1,1947,0.0,0.0
AFG,1,1,1948,0.0,0.0
AFG,1,1,1949,0.0,0.0
AFG,1,1,1950,0.0,0.0
AFG,1,1,1951,0.0,0.0
AFG,1,1,1952,0.0,0.0
AFG,1,1,1953,0.0,0.0
AFG,1,1,1954,0.0,0.0
AFG,1,1,1955,0.0,0.0
AFG,1,1,1956,0.0,0.0
AFG,1,1,1957,0.0,0.0
AFG,1,1,1958,0.0,0.0
AFG,1,1,1959,0.018,0.018
AFG,1,1,1960,0.018,0.036
AFG,1,1,1961,0.022,0.058
AFG,1,1,1962,0.029,0.087
AFG,1,1,1963,0.051,0.138
AFG,1,1,1964,0.062,0.2
AFG,1,1,1965,0.084,0.283
AFG,1,1,1966,0.087,0.371
AFG,1,1,1967,0.065,0.436
AFG,1,1,1968,0.047,0.483
AFG,1,1,1969,0.051,0.534
AFG,1,1,1970,0.047,0.581
AFG,1,1,1971,0.043,0.625
AFG,1,1,1972,0.046,0.671
AFG,1,1,1973,0.067,0.738
AFG,1,1,1974,0.07,0.808
AFG,1,1,1975,0.069,0.878
AFG,1,1,1976,0.079,0.957
AFG,1,1,1977,0.065,1.022
AFG,1,1,1978,0.058,1.079
AFG,1,1,1979,0.064,1.143
AFG,1,1,1980,0.023,1.166
AFG,1,1,1981,0.033,1.199
AFG,1,1,1982,0.039,1.238
AFG,1,1,1983,0.006,1.245
AFG,1,1,1984,0.048,1.293
AFG,1,1,1985,0.032,1.324
AFG,1,1,1986,0.038,1.362
AFG,1,1,1987,0.043,1.405
AFG,1,1,1988,0.043,1.448
AFG,1,1,1989,0.043,1.491
AFG,1,1,1990,0.046,1.537
AFG,1,1,1991,0.046,1.582
AFG,1,1,1992,0.046,1.628
AFG,1,1,1993,0.047,1.675
AFG,1,1,1994,0.047,1.722
AFG,1,1,1995,0.047,1.769
AFG,1,1,1996,0.047,1.816
AFG,1,1,1997,0.047,1.864
AFG,1,1,1998,0.047,1.911
AFG,1,1,1999,0.047,1.959
AFG,1,1,2000,0.01,1.969
AFG,1,1,2001,0.007,1.975
AFG,1,1,2002,0.011,1.986
AFG,1,1,2003,0.01,1.996
AFG,1,1,2004,0.01,2.006
AFG,1,1,2005,0.006,2.012
AFG,1,1,2006,0.012,2.024
AFG,1,1,2007,0.012,2.036
AFG,1,1,2008,0.015,2.051
AFG,1,1,2009,0.013,2.064
AFG,1,1,2010,0.015,2.079
AFG,1,1,2011,0.015,2.093
AFG,1,1,2012,0.029,2.122
AFG,1,1,2013,0.036,2.158
AFG,1,1,2014,0.029,2.186
AFG,1,1,2015,0.041,2.228
AFG,1,1,2016,0.076,2.304
AFG,1,1,2017,0.045,2.349
AFG,1,1,2018,0.057,2.405
AFG,1,1,2019,0.038,2.444
AFG,1,1,2020,0.061,2.504
AFG,1,1,2021,0.016,2.521
AFG,1,1,2022,0.016,2.537
AFG,1,1,2023,0.016,2.553
ALB,1,1,1933,0.0,0.0
ALB,1,1,1934,0.0,0.0
ALB,1,1,1935,0.0,0.0
ALB,1,1,1936,0.004,0.004
ALB,1,1,1937,0.007,0.011
ALB,1,1,1938,0.0,0.011
ALB,1,1,1939,0.0,0.011
ALB,1,1,1940,0.0,0.011
ALB,1,1,1941,0.007,0.018
ALB,1,1,1942,0.0,0.018
ALB,1,1,1943,0.0,0.018
ALB,1,1,1944,0.0,0.018
ALB,1,1,1945,0.0,0.018
ALB,1,1,1946,0.0,0.018
ALB,1,1,1947,0.0,0.018
ALB,1,1,1948,0.0,0.018
ALB,1,1,1949,0.0,0.018
ALB,1,1,1950,0.007,0.025
ALB,1,1,1951,0.007,0.033
ALB,1,1,1952,0.007,0.04
ALB,1,1,1953,0.007,0.047
ALB,1,1,1954,0.007,0.054
ALB,1,1,1955,0.022,0.076
ALB,1,1,1956,0.033,0.109
ALB,1,1,1957,0.036,0.145
ALB,1,1,1958,0.04,0.185
ALB,1,1,1959,0.036,0.222
ALB,1,1,1960,0.036,0.258
ALB,1,1,1961,0.058,0.316
ALB,1,1,1962,0.058,0.374
ALB,1,1,1963,0.065,0.439
ALB,1,1,1964,0.062,0.501
ALB,1,1,1965,0.073,0.574
ALB,1,1,1966,0.069,0.643
ALB,1,1,1967,0.109,0.752
ALB,1,1,1968,0.149,0.901
ALB,1,1,1969,0.164,1.065
ALB,1,1,1970,0.178,1.243
ALB,1,1,1971,0.178,1.421
ALB,1,1,1972,0.197,1.618
ALB,1,1,1973,0.256,1.874
ALB,1,1,1974,0.278,2.152
ALB,1,1,1975,0.323,2.475
ALB,1,1,1976,0.349,2.824
ALB,1,1,1977,0.375,3.199
ALB,1,1,1978,0.402,3.601
ALB,1,1,1979,0.424,4.025
ALB,1,1,1980,0.503,4.528
ALB,1,1,1981,0.396,4.924
ALB,1,1,1982,0.419,5.344
ALB,1,1,1983,0.424,5.767
ALB,1,1,1984,0.436,6.203
ALB,1,1,1985,0.433,6.636
ALB,1,1,1986,0.43,7.065
ALB,1,1,1987,0.438,7.503
ALB,1,1,1988,0.379,7.882
ALB,1,1,1989,0.387,8.269
ALB,1,1,1990,0.384,8.652
ALB,1,1,1991,0.307,8.96
ALB,1,1,1992,0.103,9.063
ALB,1,1,1993,0.103,9.165
ALB,1,1,1994,0.052,9.217
ALB,1,1,1995,0.103,9.32
ALB,1,1,1996,0.105,9.425
ALB,1,1,1997,0.052,9.477
ALB,1,1,1998,0.044,9.52
ALB,1,1,1999,0.055,9.575
ALB,1,1,2000,0.094,9.669
ALB,1,1,2001,0.0,9.669
ALB,1,1,2002,0.0,9.669
ALB,1,1,2003,0.302,9.971
ALB,1,1,2004,0.3,10.272
ALB,1,1,2005,0.256,10.528
ALB,1,1,2006,0.276,10.804
ALB,1,1,2007,0.468,11.272
ALB,1,1,2008,0.484,11.756
ALB,1,1,2009,0.585,12.341
ALB,1,1,2010,0.838,13.178
ALB,1,1,2011,0.976,14.155
ALB,1,1,2012,1.039,15.194
ALB,1,1,2013,1.129,16.323
ALB,1,1,2014,1.045,17.368
ALB,1,1,2015,0.954,18.322
ALB,1,1,2016,0.88,19.202
ALB,1,1,2017,1.011,20.214
ALB,1,1,2018,0.928,21.142
ALB,1,1,2019,0.928,22.069
ALB,1,1,2020,1.322,23.391
ALB,1,1,2021,1.312,24.703
ALB,1,1,2022,1.312,26.015
ALB,1,1,2023,1.312,27.326
DZA,1,1,1928,0.025,0.025
DZA,1,1,1929,0.028,0.053
DZA,1,1,1930,0.033,0.086
DZA,1,1,1931,0.038,0.124
DZA,1,1,1932,0.044,0.167
DZA,1,1,1933,0.036,0.204
DZA,1,1,1934,0.047,0.251
DZA,1,1,1935,0.032,0.283
DZA,1,1,1936,0.033,0.315
DZA,1,1,1937,0.033,0.348
DZA,1,1,1938,0.0,0.348
DZA,1,1,1939,0.0,0.348
DZA,1,1,1940,0.0,0.348
DZA,1,1,1941,0.0,0.348
DZA,1,1,1942,0.0,0.348
DZA,1,1,1943,0.04,0.388
DZA,1,1,1944,0.047,0.435
DZA,1,1,1945,0.051,0.486
DZA,1,1,1946,0.058,0.544
DZA,1,1,1947,0.062,0.606
DZA,1,1,1948,0.065,0.671
DZA,1,1,1949,0.062,0.733
DZA,1,1,1950,0.16,0.893
DZA,1,1,1951,0.222,1.114
DZA,1,1,1952,0.24,1.354
DZA,1,1,1953,0.255,1.609
DZA,1,1,1954,0.327,1.936
DZA,1,1,1955,0.334,2.27
DZA,1,1,1956,0.323,2.593
DZA,1,1,1957,0.353,2.946
DZA,1,1,1958,0.418,3.364
DZA,1,1,1959,0.472,3.836
DZA,1,1,1960,0.523,4.36
DZA,1,1,1961,0.53,4.89
DZA,1,1,1962,0.432,5.322
DZA,1,1,1963,0.436,5.758
DZA,1,1,1964,0.389,6.147
DZA,1,1,1965,0.367,6.514
DZA,1,1,1966,0.327,6.842
DZA,1,1,1967,0.36,7.201
DZA,1,1,1968,0.429,7.63
DZA,1,1,1969,0.469,8.099
DZA,1,1,1970,0.458,8.557
DZA,1,1,1971,0.476,9.033
DZA,1,1,1972,0.458,9.491
DZA,1,1,1973,0.498,9.989
DZA,1,1,1974,0.465,10.454
DZA,1,1,1975,0.469,10.923
DZA,1,1,1976,0.688,11.611
DZA,1,1,1977,0.874,12.485
DZA,1,1,1978,1.321,13.806
DZA,1,1,1979,1.841,15.648
DZA,1,1,1980,2.022,17.669
DZA,1,1,1981,2.165,19.835
DZA,1,1,1982,2.126,21.961
DZA,1,1,1983,2.318,24.279
DZA,1,1,1984,2.661,26.94
DZA,1,1,1985,2.92,29.86
DZA,1,1,1986,3.083,32.942
DZA,1,1,1987,3.591,36.533
DZA,1,1,1988,3.415,39.948
DZA,1,1,1989,3.223,43.171
DZA,1,1,1990,2.989,46.16
DZA,1,1,1991,2.969,49.129
DZA,1,1,1992,2.998,52.127
DZA,1,1,1993,2.988,55.116
DZA,1,1,1994,2.821,57.936
DZA,1,1,1995,3.165,61.101
DZA,1,1,1996,3.006,64.108
DZA,1,1,1997,3.271,67.379
DZA,1,1,1998,3.446,70.825
DZA,1,1,1999,3.435,74.261
DZA,1,1,2000,3.789,78.05
DZA,1,1,2001,3.766,81.816
DZA,1,1,2002,4.058,85.874
DZA,1,1,2003,4.032,89.906
DZA,1,1,2004,4.897,94.802
DZA,1,1,2005,5.662,100.464
DZA,1,1,2006,6.54,107.004
DZA,1,1,2007,7.001,114.005
DZA,1,1,2008,7.583,121.588
DZA,1,1,2009,8.22,129.808
DZA,1,1,2010,8.252,138.061
DZA,1,1,2011,8.187,146.248
DZA,1,1,2012,7.697,153.945
DZA,1,1,2013,7.298,161.243
DZA,1,1,2014,7.668,168.911
DZA,1,1,2015,8.062,176.973
DZA,1,1,2016,9.105,186.078
DZA,1,1,2017,10.084,196.163
DZA,1,1,2018,9.746,205.909
DZA,1,1,2019,10.1,216.009
DZA,1,1,2020,8.958,224.967
DZA,1,1,2021,9.555,234.522
DZA,1,1,2022,9.555,244.077
DZA,1,1,2023,9.555,253.632
AND,1,1,1750,0.0,0.0
AND,1,1,1751,0.0,0.0
AND,1,1,1752,0.0,0.0
AND,1,1,1753,0.0,0.0
AND,1,1,1754,0.0,0.0
AND,1,1,1755,0.0,0.0
AND,1,1,1756,0.0,0.0
AND,1,1,1757,0.0,0.0
AND,1,1,1758,0.0,0.0
AND,1,1,1759,0.0,0.0
AND,1,1,1760,0.0,0.0
AND,1,1,1761,0.0,0.0
AND,1,1,1762,0.0,0.0
AND,1,1,1763,0.0,0.0
AND,1,1,1764,0.0,0.0
AND,1,1,1765,0.0,0.0
AND,1,1,1766,0.0,0.0
AND,1,1,1767,0.0,0.0
AND,1,1,1768,0.0,0.0
AND,1,1,1769,0.0,0.0
AND,1,1,1770,0.0,0.0
AND,1,1,1771,0.0,0.0
AND,1,1,1772,0.0,0.0
AND,1,1,1773,0.0,0.0
AND,1,1,1774,0.0,0.0
AND,1,1,1775,0.0,0.0
AND,1,1,1776,0.0,0.0
AND,1,1,1777,0.0,0.0
AND,1,1,1778,0.0,0.0
AND,1,1,1779,0.0,0.0
AND,1,1,1780,0.0,0.0
AND,1,1,1781,0.0,0.0
AND,1,1,1782,0.0,0.0
AND,1,1,1783,0.0,0.0
AND,1,1,1784,0.0,0.0
AND,1,1,1785,0.0,0.0
AND,1,1,1786,0.0,0.0
AND,1,1,1787,0.0,0.0
AND,1,1,1788,0.0,0.0
AND,1,1,1789,0.0,0.0
AND,1,1,1790,0.0,0.0
AND,1,1,1791,0.0,0.0
AND,1,1,1792,0.0,0.0
AND,1,1,1793,0.0,0.0
AND,1,1,1794,0.0,0.0
AND,1,1,1795,0.0,0.0
AND,1,1,1796,0.0,0.0
AND,1,1,1797,0.0,0.0
AND,1,1,1798,0.0,0.0
AND,1,1,1799,0.0,0.0
AND,1,1,1800,0.0,0.0
AND,1,1,1801,0.0,0.0
AND,1,1,1802,0.0,0.0
AND,1,1,1803,0.0,0.0
AND,1,1,1804,0.0,0.0
AND,1,1,1805,0.0,0.0
AND,1,1,1806,0.0,0.0
AND,1,1,1807,0.0,0.0
AND,1,1,1808,0.0,0.0
AND,1,1,1809,0.0,0.0
AND,1,1,1810,0.0,0.0
AND,1,1,1811,0.0,0.0
AND,1,1,1812,0.0,0.0
AND,1,1,1813,0.0,0.0
AND,1,1,1814,0.0,0.0
AND,1,1,1815,0.0,0.0
AND,1,1,1816,0.0,0.0
AND,1,1,1817,0.0,0.0
AND,1,1,1818,0.0,0.0
AND,1,1,1819,0.0,0.0
AND,1,1,1820,0.0,0.0
AND,1,1,1821,0.0,0.0
AND,1,1,1822,0.0,0.0
AND,1,1,1823,0.0,0.0
AND,1,1,1824,0.0,0.0
AND,1,1,1825,0.0,0.0
AND,1,1,1826,0.0,0.0
AND,1,1,1827,0.0,0.0
AND,1,1,1828,0.0,0.0
AND,1,1,1829,0.0,0.0
AND,1,1,1830,0.0,0.0
AND,1,1,1831,0.0,0.0
AND,1,1,1832,0.0,0.0
AND,1,1,1833,0.0,0.0
AND,1,1,1834,0.0,0.0
AND,1,1,1835,0.0,0.0
AND,1,1,1836,0.0,0.0
AND,1,1,1837,0.0,0.0
AND,1,1,1838,0.0,0.0
AND,1,1,1839,0.0,0.0
AND,1,1,1840,0.0,0.0
AND,1,1,1841,0.0,0.0
AND,1,1,1842,0.0,0.0
AND,1,1,1843,0.0,0.0
AND,1,1,1844,0.0,0.0
AND,1,1,1845,0.0,0.0
AND,1,1,1846,0.0,0.0
AND,1,1,1847,0.0,0.0
AND,1,1,1848,0.0,0.0
AND,1,1,1849,0.0,0.0
AND,1,1,1850,0.0,0.0
AND,1,1,1851,0.0,0.0
AND,1,1,1852,0.0,0.0
AND,1,1,1853,0.0,0.0
AND,1,1,1854,0.0,0.0
AND,1,1,1855,0.0,0.0
AND,1,1,1856,0.0,0.0
AND,1,1,1857,0.0,0.0
AND,1,1,1858,0.0,0.0
AND,1,1,1859,0.0,0.0
AND,1,1,1860,0.0,0.0
AND,1,1,1861,0.0,0.0
AND,1,1,1862,0.0,0.0
AND,1,1,1863,0.0,0.0
AND,1,1,1864,0.0,0.0
AND,1,1,1865,0.0,0.0
AND,1,1,1866,0.0,0.0
AND,1,1,1867,0.0,0.0
AND,1,1,1868,0.0,0.0
AND,1,1,1869,0.0,0.0
AND,1,1,1870,0.0,0.0
AND,1,1,1871,0.0,0.0
AND,1,1,1872,0.0,0.0
AND,1,1,1873,0.0,0.0
AND,1,1,1874,0.0,0.0
AND,1,1,1875,0.0,0.0
AND,1,1,1876,0.0,0.0
AND,1,1,1877,0.0,0.0
AND,1,1,1878,0.0,0.0
AND,1,1,1879,0.0,0.0
AND,1,1,1880,0.0,0.0
AND,1,1,1881,0.0,0.0
AND,1,1,1882,0.0,0.0
AND,1,1,1883,0.0,0.0
AND,1,1,1884,0.0,0.0
AND,1,1,1885,0.0,0.0
AND,1,1,1886,0.0,0.0
AND,1,1,1887,0.0,0.0
AND,1,1,1888,0.0,0.0
AND,1,1,1889,0.0,0.0
AND,1,1,1890,0.0,0.0
AND,1,1,1891,0.0,0.0
AND,1,1,1892,0.0,0.0
AND,1,1,1893,0.0,0.0
AND,1,1,1894,0.0,0.0
AND,1,1,1895,0.0,0.0
AND,1,1,1896,0.0,0.0
AND,1,1,1897,0.0,0.0
AND,1,1,1898,0.0,0.0
AND,1,1,1899,0.0,0.0
AND,1,1,1900,0.0,0.0
AND,1,1,1901,0.0,0.0
AND,1,1,1902,0.0,0.0
AND,1,1,1903,0.0,0.0
AND,1,1,1904,0.0,0.0
AND,1,1,1905,0.0,0.0
AND,1,1,1906,0.0,0.0
AND,1,1,1907,0.0,0.0
AND,1,1,1908,0.0,0.0
AND,1,1,1909,0.0,0.0
AND,1,1,1910,0.0,0.0
AND,1,1,1911,0.0,0.0
AND,1,1,1912,0.0,0.0
AND,1,1,1913,0.0,0.0
AND,1,1,1914,0.0,0.0
AND,1,1,1915,0.0,0.0
AND,1,1,1916,0.0,0.0
AND,1,1,1917,0.0,0.0
AND,1,1,1918,0.0,0.0
AND,1,1,1919,0.0,0.0
AND,1,1,1920,0.0,0.0
AND,1,1,1921,0.0,0.0
AND,1,1,1922,0.0,0.0
AND,1,1,1923,0.0,0.0
AND,1,1,1924,0.0,0.0
AND,1,1,1925,0.0,0.0
AND,1,1,1926,0.0,0.0
AND,1,1,1927,0.0,0.0
AND,1,1,1928,0.0,0.0
AND,1,1,1929,0.0,0.0
AND,1,1,1930,0.0,0.0
AND,1,1,1931,0.0,0.0
AND,1,1,1932,0.0,0.0
AND,1,1,1933,0.0,0.0
AND,1,1,1934,0.0,0.0
AND,1,1,1935,0.0,0.0
AND,1,1,1936,0.0,0.0
AND,1,1,1937,0.0,0.0
AND,1,1,1938,0.0,0.0
AND,1,1,1939,0.0,0.0
AND,1,1,1940,0.0,0.0
AND,1,1,1941,0.0,0.0
AND,1,1,1942,0.0,0.0
AND,1,1,1943,0.0,0.0
AND,1,1,1944,0.0,0.0
AND,1,1,1945,0.0,0.0
AND,1,1,1946,0.0,0.0
AND,1,1,1947,0.0,0.0
AND,1,1,1948,0.0,0.0
AND,1,1,1949,0.0,0.0
AND,1,1,1950,0.0,0.0
AND,1,1,1951,0.0,0.0
AND,1,1,1952,0.0,0.0
AND,1,1,1953,0.0,0.0
AND,1,1,1954,0.0,0.0
AND,1,1,1955,0.0,0.0
AND,1,1,1956,0.0,0.0
AND,1,1,1957,0.0,0.0
AND,1,1,1958,0.0,0.0
AND,1,1,1959,0.0,0.0
AND,1,1,1960,0.0,0.0
AND,1,1,1961,0.0,0.0
AND,1,1,1962,0.0,0.0
AND,1,1,1963,0.0,0.0
AND,1,1,1964,0.0,0.0
AND,1,1,1965,0.0,0.0
AND,1,1,1966,0.0,0.0
AND,1,1,1967,0.0,0.0
AND,1,1,1968,0.0,0.0
AND,1,1,1969,0.0,0.0
AND,1,1,1970,0.0,0.0
AND,1,1,1971,0.0,0.0
AND,1,1,1972,0.0,0.0
AND,1,1,1973,0.0,0.0
AND,1,1,1974,0.0,0.0
AND,1,1,1975,0.0,0.0
AND,1,1,1976,0.0,0.0
AND,1,1,1977,0.0,0.0
AND,1,1,1978,0.0,0.0
AND,1,1,1979,0.0,0.0
AND,1,1,1980,0.0,0.0
AND,1,1,1981,0.0,0.0
AND,1,1,1982,0.0,0.0
AND,1,1,1983,0.0,0.0
AND,1,1,1984,0.0,0.0
AND,1,1,1985,0.0,0.0
AND,1,1,1986,0.0,0.0
AND,1,1,1987,0.0,0.0
AND,1,1,1988,0.0,0.0
AND,1,1,1989,0.0,0.0
AND,1,1,1990,0.0,0.0
AND,1,1,1991,0.0,0.0
AND,1,1,1992,0.0,0.0
AND,1,1,1993,0.0,0.0
AND,1,1,1994,0.0,0.0
AND,1,1,1995,0.0,0.0
AND,1,1,1996,0.0,0.0
AND,1,1,1997,0.0,0.0
AND,1,1,1998,0.0,0.0
AND,1,1,1999,0.0,0.0
AND,1,1,2000,0.0,0.0
AND,1,1,2001,0.0,0.0
AND,1,1,2002,0.0,0.0
AND,1,1,2003,0.0,0.0
AND,1,1,2004,0.0,0.0
AND,1,1,2005,0.0,0.0
AND,1,1,2006,0.0,0.0
AND,1,1,2007,0.0,0.0
AND,1,1,2008,0.0,0.0
AND,1,1,2009,0.0,0.0
AND,1,1,2010,0.0,0.0
AND,1,1,2011,0.0,0.0
AND,1,1,2012,0.0,0.0
AND,1,1,2013,0.0,0.0
AND,1,1,2014,0.0,0.0
AND,1,1,2015,0.0,0.0
AND,1,1,2016,0.0,0.0
AND,1,1,2017,0.0,0.0
AND,1,1,2018,0.0,0.0
AND,1,1,2019,0.0,0.0
AND,1,1,2020,0.0,0.0
AND,1,1,2021,0.0,0.0
AND,1,1,2022,0.0,0.0
AND,1,1,2023,0.0,0.0
AGO,1,1,1950,0.0,0.0
AGO,1,1,1951,0.0,0.0
AGO,1,1,1952,0.0,0.0
AGO,1,1,1953,0.015,0.015
AGO,1,1,1954,0.022,0.036
AGO,1,1,1955,0.036,0.072
AGO,1,1,1956,0.044,0.116
AGO,1,1,1957,0.065,0.181
AGO,1,1,1958,0.084,0.265
AGO,1,1,1959,0.076,0.341
AGO,1,1,1960,0.079,0.421
AGO,1,1,1961,0.077,0.498
AGO,1,1,1962,0.083,0.581
AGO,1,1,1963,0.094,0.676
